"Nome da campanha","Nome do conjunto de anúncios","Nome da conta","Nome do anúncio",Dia,Plataforma,Posicionamento,"Plataforma do dispositivo","Veiculação do anúncio",Alcance,Impressões,"Cliques (todos)",Moeda,"CPC (todos)","Valor usado (BRL)",Início,Término,Frequência,Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Configuração de atribuição","Taxa de compras por visualizações da página de destino","Taxa de compras por cliques no link","Taxa de visualizações da página de destino por cliques no link","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do conjunto de anúncios","Veiculação da campanha","CTR (taxa de cliques no link)","Adições ao carrinho","Orçamento da campanha","Tipo de orçamento da campanha","Nome da campanha","URL do site","Início dos relatórios","Término dos relatórios"
"VND | BR | AlwaysOn","P | RMK | VC30+Eng30 | EXC Purch30","Conta de Anúncios OMD",INEXP_CatCamis_RMK_BF40OFF_v1,2025-11-21,instagram,"Instagram Reels",mobile_app,inactive,4,5,1,BRL,0.25,0.25,2025-11-03,Contínuo,1.25,,,,1,0.25,50,20,5,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,62.5,inactive,inactive,20,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1611988929770905,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,"Instagram Stories",mobile_app,inactive,130,190,9,BRL,0.34413843,3.09724584,2025-11-03,Contínuo,1.46153846,,,,8,0.38715573,16.30129392,4.73684211,189,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,23.82496803,inactive,inactive,4.21052632,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | RMK | VC30+Eng30 | EXC Purch30","Conta de Anúncios OMD",INEXP_CatCamis_RMK_BF40OFF_v1,2025-11-21,facebook,Feed,mobile_app,inactive,36,40,4,BRL,0.735,2.94,2025-11-03,Contínuo,1.11111111,,,,2,1.47,73.5,10,40,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,81.66666667,inactive,inactive,5,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1611988929770905,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",INEXP_IMG_LIFESTYLE+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,facebook,Feed,mobile_app,inactive,6,7,1,BRL,1.54,1.54,2025-11-03,Contínuo,1.16666667,,,,1,1.54,220,14.28571429,8,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,256.66666667,inactive,inactive,14.28571429,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/710946891595062,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",INEXP_IMG_LIFESTYLE+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,Explorar,mobile_app,inactive,1,1,0,BRL,,0,2025-11-03,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/710946891595062,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",INEXP_IMG_LIFESTYLE+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,Feed,mobile_app,inactive,9,9,0,BRL,,0.73,2025-11-03,Contínuo,1,,,,,,81.11111111,0,9,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,81.11111111,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/710946891595062,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",INEXP_IMG_LIFESTYLE+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,facebook,"Facebook Reels",mobile_app,inactive,1,1,0,BRL,,0.05,2025-11-03,Contínuo,1,,,,,,50,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,50,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/710946891595062,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",INEXP_IMG_LIFESTYLE+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,"Instagram Reels",mobile_app,inactive,2,2,0,BRL,,0.04,2025-11-03,Contínuo,1,,,,,,20,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,20,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/710946891595062,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,facebook,Feed,mobile_app,inactive,320,336,20,BRL,0.64257795,12.85155906,2025-11-03,Contínuo,1.05,,,,18,0.7139755,38.24868766,5.95238095,335,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,40.16112205,inactive,inactive,5.35714286,1,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,Feed,mobile_app,inactive,1121,1221,33,BRL,1.14120284,37.65969379,2025-11-03,Contínuo,1.08920607,1,37.65969379,83.59,26,1.44844976,30.84332006,2.7027027,1220,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,33.5947313,inactive,inactive,2.12940213,4,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,facebook,"Facebook Stories",mobile_app,inactive,11,11,1,BRL,0.45251969,0.45251969,2025-11-03,Contínuo,1,,,,1,0.45251969,41.13815319,9.09090909,11,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,41.13815319,inactive,inactive,9.09090909,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,audience_network,"Vídeo com incentivo",mobile_app,inactive,5,5,2,BRL,0.16089589,0.32179178,2025-11-03,Contínuo,1,,,,2,0.16089589,64.35835521,40,12,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,64.35835521,inactive,inactive,40,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",INEXP_IMG_LIFESTYLE+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,"Instagram Stories",mobile_app,inactive,5,5,0,BRL,,0.08,2025-11-03,Contínuo,1,,,,,,16,0,5,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,16,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/710946891595062,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,"Instagram Reels",mobile_app,inactive,48,50,2,BRL,0.61341557,1.22683115,2025-11-03,Contínuo,1.04166667,,,,1,1.22683115,24.53662292,4,50,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,25.55898221,inactive,inactive,2,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,Explorar,mobile_app,inactive,3,3,0,BRL,,0.01005599,2025-11-03,Contínuo,1,,,,,,3.35199767,0,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,3.35199767,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,facebook,"Facebook Reels",mobile_app,inactive,33,35,3,BRL,0.2815678,0.84470341,2025-11-03,Contínuo,1.06060606,,,,1,0.84470341,24.1343832,8.57142857,35,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,25.59707309,inactive,inactive,2.85714286,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_VID_BF40OFF_v1,2025-11-21,instagram,"Instagram Reels",mobile_app,inactive,2,2,0,BRL,,0.09,2025-11-11,Contínuo,1,,,,,,45,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,45,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_VID_BF40OFF_v1,2025-11-21,instagram,Feed,mobile_app,inactive,1,1,0,BRL,,0,2025-11-11,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,"Página inicial do Explorar",mobile_app,inactive,1,1,0,BRL,,0,2025-11-03,Contínuo,1,,,,,,0,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,Feed,mobile_web,inactive,2,2,0,BRL,,0,2025-11-03,Contínuo,1,,,,,,0,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,instagram,Feed,desktop,inactive,4,4,0,BRL,,0.2815678,2025-11-03,Contínuo,1,,,,,,70.39195101,0,4,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,70.39195101,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,facebook,Marketplace,mobile_app,inactive,9,12,0,BRL,,0.13072791,2025-11-03,Contínuo,1.33333333,,,,,,10.89399242,0,12,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,14.52532322,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,facebook,Feed,mobile_web,inactive,6,7,0,BRL,,0.08044794,2025-11-03,Contínuo,1.16666667,,,,,,11.49256343,0,7,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,13.40799067,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Camisetas","Conta de Anúncios OMD",CRS_IMG+CatCamisetas_Broad_BF40OFF_v1,2025-11-21,audience_network,"Nativo, banner e intersticial",mobile_app,inactive,1,1,0,BRL,,0.07039195,2025-11-03,Contínuo,1,,,,,,70.39195101,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,70.39195101,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog,2025-11-21,2025-11-21
"VND | BR | AlwaysOn","P | RMK | VC30+Eng30 | EXC Purch30","Conta de Anúncios OMD",INEXP_CatCamis_RMK_BF40OFF_v1,2025-11-20,facebook,"Facebook Reels",mobile_app,inactive,4,4,0,BRL,,0.07,2025-11-03,Contínuo,1,,,,,,17.5,0,4,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,17.5,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1611988929770905,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | RMK | VC30+Eng30 | EXC Purch30","Conta de Anúncios OMD",INEXP_CatCamis_RMK_BF40OFF_v1,2025-11-20,facebook,Feed,mobile_web,inactive,1,1,0,BRL,,0.04,2025-11-03,Contínuo,1,,,,,,40,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,40,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1611988929770905,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,Feed,desktop,inactive,46,59,3,BRL,0.51,1.53,2025-11-11,Contínuo,1.2826087,,,,2,0.765,25.93220339,5.08474576,60,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,33.26086957,inactive,inactive,3.38983051,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | RMK | VC30+Eng30 | EXC Purch30","Conta de Anúncios OMD",INEXP_CatCamis_RMK_BF40OFF_v1,2025-11-20,facebook,Marketplace,mobile_app,inactive,1,1,0,BRL,,0.01,2025-11-03,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1611988929770905,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,instagram,"Instagram Reels",mobile_app,inactive,310,378,9,BRL,0.38777778,3.49,2025-11-11,Contínuo,1.21935484,,,,6,0.58166667,9.23280423,2.38095238,378,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,11.25806452,inactive,inactive,1.58730159,1,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,Feed,mobile_app,inactive,1073,1245,37,BRL,1.82027027,67.35,2025-11-11,Contínuo,1.16029823,,,,29,2.32241379,54.09638554,2.97188755,1248,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,62.76794035,inactive,inactive,2.32931727,1,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,instagram,"Instagram Stories",mobile_app,inactive,466,774,23,BRL,0.67304348,15.48,2025-11-11,Contínuo,1.66094421,1,15.48,161.95,13,1.19076923,20,2.97157623,774,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,33.21888412,inactive,inactive,1.67958656,2,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,instagram,Feed,mobile_app,inactive,898,1087,25,BRL,2.1764,54.41,2025-11-11,Contínuo,1.21046771,1,54.41,113.87,21,2.59095238,50.05519779,2.299908,1088,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,60.59020045,inactive,inactive,1.93192272,1,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,"Facebook Reels",mobile_app,inactive,148,173,3,BRL,1.06,3.18,2025-11-11,Contínuo,1.16891892,,,,3,1.06,18.38150289,1.73410405,173,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,21.48648649,inactive,inactive,1.73410405,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,Marketplace,mobile_app,inactive,11,11,0,BRL,,0.11,2025-11-11,Contínuo,1,,,,,,10,0,11,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,"Facebook Stories",mobile_app,inactive,53,58,1,BRL,1.79,1.79,2025-11-11,Contínuo,1.09433962,,,,1,1.79,30.86206897,1.72413793,58,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,33.77358491,inactive,inactive,1.72413793,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,audience_network,"Vídeo com incentivo",mobile_app,inactive,12,13,1,BRL,0.51,0.51,2025-11-11,Contínuo,1.08333333,,,,1,0.51,39.23076923,7.69230769,37,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,42.5,inactive,inactive,7.69230769,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,"Feed do perfil do Facebook",mobile_app,inactive,3,3,0,BRL,,0.12,2025-11-11,Contínuo,1,,,,,,40,0,3,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,40,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,audience_network,"Nativo, banner e intersticial",mobile_app,inactive,2,7,0,BRL,,0.46,2025-11-11,Contínuo,3.5,,,,,,65.71428571,0,14,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,230,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,instagram,Feed,desktop,inactive,5,5,0,BRL,,0.02,2025-11-11,Contínuo,1,,,,,,4,0,5,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,4,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,"Notificações do Facebook",mobile_app,inactive,1,1,0,BRL,,0.01,2025-11-11,Contínuo,1,,,,,,10,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,instagram,Explorar,mobile_app,inactive,2,2,0,BRL,,0.01,2025-11-11,Contínuo,1,,,,,,5,0,2,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,5,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,instagram,"Página inicial do Explorar",mobile_app,inactive,1,1,0,BRL,,0,2025-11-11,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | RMK | VC30+Eng30 | EXC Purch30","Conta de Anúncios OMD",INEXP_CatCamis_RMK_BF40OFF_v1,2025-11-20,facebook,"Facebook Stories",mobile_app,inactive,1,1,0,BRL,,0,2025-11-03,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1611988929770905,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,instagram,Feed,mobile_web,inactive,1,1,0,BRL,,0.12,2025-11-11,Contínuo,1,,,,,,120,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,120,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | RMK | VC30+Eng30 | EXC Purch30","Conta de Anúncios OMD",INEXP_CatCamis_RMK_BF40OFF_v1,2025-11-20,instagram,"Instagram Reels",mobile_app,inactive,6,6,0,BRL,,1.1,2025-11-03,Contínuo,1,,,,,,183.33333333,0,6,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,183.33333333,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://fb.com/canvas_doc/1611988929770905,2025-11-20,2025-11-20
"VND | BR | AlwaysOn","P | ABR | BR25+ | CAT Full","Conta de Anúncios OMD",CRS_CatFull_BF40OFF_v1,2025-11-20,facebook,Feed,mobile_web,inactive,18,22,0,BRL,,0.36,2025-11-11,Contínuo,1.22222222,,,,,,16.36363636,0,22,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,20,inactive,inactive,,,100,Diário,"VND | BR | AlwaysOn",https://www.ohmydogloja.com/ohmydog/product/turminha-canina-530b4ff0-c103-49e3-9f9f-1ad027737333,2025-11-20,2025-11-20
